date,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2022-06-16,100.35,99.3295409956,9329899.0,0.0,1.0
2022-06-17,100.34,99.3196426856,9892239.0,0.0,1.0
2022-06-21,99.94,98.9237102851,9022476.0,0.0,1.0
2022-06-22,100.79,99.7650666363,9436995.0,0.0,1.0
2022-06-23,101.21,100.180795657,7774051.0,0.0,1.0
2022-06-24,101.05,100.022422697,7389583.0,0.0,1.0
2022-06-27,100.6,99.576998746,8319683.0,0.0,1.0
2022-06-28,100.64,99.6165919861,6540036.0,0.0,1.0
2022-06-29,101.22,100.190693967,7326495.0,0.0,1.0
2022-06-30,101.68,100.646016228,7521306.0,0.0,1.0
2022-07-01,102.34,101.483065824,7393110.0,0.1856,1.0
2022-07-05,102.53,101.671474877,6813402.0,0.0,1.0
2022-07-06,101.84,100.987252526,6647665.0,0.0,1.0
2022-07-07,101.61,100.759178409,8226532.0,0.0,1.0
2022-07-08,101.23,100.382360303,5270091.0,0.0,1.0
2022-07-11,101.7,100.848424803,5758407.0,0.0,1.0
2022-07-12,101.84,100.987252526,6690559.0,0.0,1.0
2022-07-13,102.21,101.354154367,6534738.0,0.0,1.0
2022-07-14,101.85,100.997168792,6233275.0,0.0,1.0
2022-07-15,102.25,101.39381943,8640415.0,0.0,1.0
2022-07-18,101.92,101.066582654,6006406.0,0.0,1.0
2022-07-19,101.78,100.92775493,5936232.0,0.0,1.0
2022-07-20,101.71,100.858341069,6123970.0,0.0,1.0
2022-07-21,102.56,101.701223675,5919977.0,0.0,1.0
2022-07-22,103.36,102.494524952,7323110.0,0.0,1.0
2022-07-25,102.98,102.117706845,3729487.0,0.0,1.0
2022-07-26,102.96,102.097874314,6312403.0,0.0,1.0
2022-07-27,103.32,102.454859888,5431438.0,0.0,1.0
2022-07-28,104.06,103.188663569,6473834.0,0.0,1.0
2022-07-29,104.07,103.198579835,7674760.0,0.0,1.0
2022-08-01,104.23,103.556024533,7733744.0,0.2005,1.0
2022-08-02,103.16,102.492943402,6869385.0,0.0,1.0
2022-08-03,103.62,102.949968935,6261918.0,0.0,1.0
2022-08-04,103.87,103.198352377,5199672.0,0.0,1.0
2022-08-05,102.71,102.045853207,4847064.0,0.0,1.0
2022-08-08,103.18,102.512814077,3424967.0,0.0,1.0
2022-08-09,102.95,102.284301311,3854013.0,0.0,1.0
2022-08-10,103.21,102.54262009,7156420.0,0.0,1.0
2022-08-11,102.66,101.996176519,8518254.0,0.0,1.0
2022-08-12,103.12,102.453202051,3643558.0,0.0,1.0
2022-08-15,103.25,102.582361441,3782889.0,0.0,1.0
2022-08-16,103.1,102.433331376,4976060.0,0.0,1.0
2022-08-17,102.49,101.827275778,7222288.0,0.0,1.0
2022-08-18,102.71,102.045853207,4260579.0,0.0,1.0
2022-08-19,101.99,101.330508895,4575547.0,0.0,1.0
2022-08-22,101.55,100.893354037,7133245.0,0.0,1.0
2022-08-23,101.51,100.853612686,7369600.0,0.0,1.0
2022-08-24,101.24,100.585358569,6319122.0,0.0,1.0
2022-08-25,101.8,101.141737479,8217318.0,0.0,1.0
2022-08-26,101.61,100.952966063,5584793.0,0.0,1.0
2022-08-29,101.12,100.466134517,7508729.0,0.0,1.0
2022-08-30,101.25,100.595293907,6573668.0,0.0,1.0
2022-08-31,100.71,100.058785673,6116453.0,0.0,1.0
2022-09-01,100.07,99.6260848273,8961796.0,0.2045,1.0
2022-09-02,100.36,99.9147983738,5966840.0,0.0,1.0
2022-09-06,99.42,98.9789682575,5335194.0,0.0,1.0
2022-09-07,100.11,99.6659073854,3607139.0,0.0,1.0
2022-09-08,99.79,99.3473269203,5546199.0,0.0,1.0
2022-09-09,99.78,99.3373712808,7496080.0,0.0,1.0
2022-09-12,99.63,99.1880366877,8535467.0,0.0,1.0
2022-09-13,99.07,98.6305208738,4957421.0,0.0,1.0
