date,close,adjusted close,dividend
2003-10-31,101.74,52.6572,0.0
2003-11-28,101.72,52.8334,0.3586
2003-12-31,102.15,53.3508,0.5627
2004-01-30,102.6,53.5858,0.0
2004-02-27,103.49,54.1973,0.2777
2004-03-31,103.95,54.568,0.2462
2004-04-30,100.78,53.0363,0.2596
2004-05-28,100.13,52.8359,0.2699
2004-06-30,100.54,53.2207,0.3166
2004-07-30,101.15,53.713,0.3174
2004-08-31,102.46,54.5826,0.3223
2004-09-30,102.67,54.8642,0.3181
2004-10-29,103.24,55.34,0.3171
2004-11-30,102.2,54.9313,0.279
2004-12-31,102.4,55.3696,0.6118
2005-01-31,102.9,55.6399,0.0
2005-02-28,102.21,55.4333,0.3094
2005-03-31,100.93,54.8936,0.2874
2005-04-29,102.32,55.8385,0.3435
2005-05-31,102.83,56.3004,0.3336
2005-06-30,103.38,56.7923,0.3479
2005-07-29,101.98,56.2048,0.3329
2005-08-31,102.85,56.869,0.331
2005-09-30,101.55,56.3363,0.3402
2005-10-31,100.21,55.7783,0.3365
2005-11-30,100.22,55.9872,0.364
2005-12-30,100.59,56.6229,0.7624
2006-01-31,100.53,56.5891,0.0
2006-02-28,100.32,56.6805,0.3707
2006-03-31,99.08,56.1888,0.3729
2006-04-28,98.55,56.1052,0.3828
2006-05-31,97.98,55.9944,0.3747
2006-06-30,97.44,55.9044,0.3828
2006-07-31,98.4,56.6803,0.3877
2006-08-31,99.55,57.5814,0.4088
2006-09-29,100.16,58.164,0.3934
2006-10-31,100.43,58.5628,0.4142
2006-11-30,101.07,59.1842,0.4219
2006-12-29,99.7,58.8287,0.7666
2007-01-31,99.63,58.7874,0.0
2007-02-28,100.85,59.7431,0.3934
2007-03-30,100.26,59.6264,0.3939
2007-04-30,100.46,59.978,0.3893
2007-05-31,99.16,59.4281,0.3822
2007-06-29,98.36,59.2045,0.4281
2007-07-31,98.99,59.8389,0.4206
2007-08-31,99.82,60.6052,0.4311
2007-09-28,100.02,60.9892,0.4293
2007-10-31,100.61,61.605,0.4142
2007-11-30,101.99,62.7095,0.4174
2007-12-31,101.17,62.7066,0.8152
2008-01-31,103.51,64.157,0.0
2008-02-29,102.93,64.0544,0.4147
2008-03-31,102.68,64.1373,0.3827
2008-04-30,102.6,64.3493,0.4151
2008-05-30,100.98,63.5357,0.3264
2008-06-30,100.4,63.4174,0.3942
2008-07-31,100.41,63.6678,0.3836
2008-08-29,100.75,64.1407,0.4024
2008-09-30,98.59,63.0111,0.3938
2008-10-31,95.96,61.5755,0.39
2008-11-28,98.45,63.442,0.4
2008-12-31,104.2,67.6628,0.7786
2009-01-30,102.13,66.3186,0.0
2009-02-27,100.69,65.6189,0.3658
2009-03-31,101.47,66.342,0.327
2009-04-30,101.64,66.6839,0.351
2009-05-29,102.03,67.1583,0.3294
2009-06-30,102.15,67.4436,0.3083
2009-07-31,103.1,68.2998,0.3424
2009-08-31,104.02,69.1339,0.3343
2009-09-30,104.92,69.9558,0.3321
2009-10-30,104.81,70.1104,0.3419
2009-11-30,105.83,71.0124,0.3237
2009-12-31,103.19,69.6764,0.6543
2010-01-29,104.65,70.6622,0.0
2010-02-26,104.53,70.8028,0.3271
2010-03-31,104.2,70.7977,0.323
2010-04-30,104.89,71.4869,0.321
2010-05-28,105.71,72.2608,0.3116
2010-06-30,107.25,73.5382,0.3236
2010-07-30,107.85,74.1672,0.3145
2010-08-31,108.94,75.1215,0.2935
2010-09-30,108.65,75.1278,0.2985
2010-10-29,108.55,75.242,0.2645
2010-11-30,107.37,74.6136,0.2756
2010-12-31,105.75,74.1129,0.8968
2011-01-31,105.66,74.0498,0.0
2011-02-28,105.65,74.2655,0.3161
2011-03-31,105.13,74.1,0.285
2011-04-29,106.46,75.2615,0.3133
2011-05-31,107.46,76.1945,0.3161
2011-06-30,106.67,75.8542,0.3127
2011-07-29,108.16,77.1331,0.3035
2011-08-31,109.5,78.3054,0.3
2011-09-30,110.11,78.9083,0.2321
2011-10-31,110.03,79.0078,0.2194
2011-11-30,109.38,78.7452,0.2866
2011-12-30,110.25,79.8132,0.6058
2012-01-31,111.05,80.3924,0.0
2012-02-29,110.76,80.3818,0.275
2012-03-30,109.85,79.9214,0.2766
2012-04-30,110.6,80.6456,0.2432
2012-05-31,111.56,81.5155,0.2304
2012-06-29,111.3,81.4992,0.2384
2012-07-31,112.59,82.6092,0.2232
2012-08-31,112.37,82.6094,0.2201
2012-09-28,112.448,82.8279,0.2185
2012-10-31,112.19,82.7903,0.207
2012-11-30,112.25,83.0143,0.2426
2012-12-31,111.08,82.811,0.8967
2013-01-31,110.39,82.2966,0.0
2013-02-28,110.83,82.7835,0.2115
2013-03-28,110.73,82.8654,0.2095
2013-04-30,111.54,83.6681,0.2603
2013-05-31,109.11,81.9934,0.2016
2013-06-28,107.21,80.7099,0.1952
2013-07-31,107.3,80.9266,0.1976
2013-08-30,106.21,80.2584,0.2046
2013-09-30,107.2,81.1583,0.1982
2013-10-31,107.899,81.8332,0.1908
2013-11-29,107.44,81.6293,0.1902
2013-12-31,106.43,81.1754,0.4128
2014-01-31,108.07,82.4263,0.0
2014-02-28,108.27,82.7357,0.2057
2014-03-31,107.91,82.6129,0.2
2014-04-30,108.39,83.1385,0.2049
2014-05-30,109.46,84.1126,0.1984
2014-06-30,109.4,84.226,0.207
2014-07-31,108.93,84.0145,0.1956
2014-08-29,109.98,84.9798,0.2
2014-09-30,109.11,84.4575,0.1947
2014-10-31,109.888,85.2065,0.189
2014-11-28,110.61,85.9165,0.192
2014-12-31,110.12,86.0437,0.6514
2015-01-30,112.38,87.8096,0.0
2015-02-27,111.2,87.024,0.1761
2015-03-31,111.43,87.3506,0.1857
2015-04-30,110.86,87.0679,0.2107
2015-05-29,110.17,86.6876,0.2061
2015-06-30,108.78,85.7549,0.2063
2015-07-31,109.5,86.495,0.2164
2015-08-31,108.92,86.2043,0.2129
2015-09-30,109.58,86.9036,0.2224
2015-10-30,109.45,86.9631,0.2051
2015-11-30,108.81,86.6248,0.2146
2015-12-31,108.01,86.4577,0.5922
2016-01-29,109.35,87.5304,0.0
2016-02-29,110.09,88.3071,0.228
2016-03-31,110.825,89.0756,0.2205
2016-04-29,110.89,89.3065,0.2215
2016-05-31,110.7,89.3189,0.2052
2016-06-30,112.615,91.0435,0.2182
2016-07-29,113.02,91.5433,0.2125
2016-08-31,112.57,91.3462,0.2067
2016-09-30,112.42,91.3929,0.2076
2016-10-31,111.3,90.6464,0.2031
2016-11-30,108.24,88.3208,0.2098
2016-12-30,108.06,88.5454,0.4526
2017-01-31,108.29,88.7339,0.0
2017-02-28,108.77,89.3073,0.218
2017-03-31,108.49,89.259,0.2203
2017-04-28,109.25,90.0682,0.2224
2017-05-31,109.76,90.6877,0.2391
2017-06-30,109.51,90.6714,0.2302
2017-07-31,109.65,90.9747,0.2252
2017-08-31,110.45,91.8304,0.2298
2017-09-29,109.59,91.3057,0.2297
2017-10-31,109.47,91.3952,0.2273
2017-11-30,109.08,91.2595,0.228
2017-12-29,109.33,91.6928,0.2673
2018-01-31,108.1,90.6613,0.0
2018-02-28,106.77,89.7472,0.2418
2018-03-29,107.25,90.3494,0.2351
2018-04-30,106.0,89.4997,0.2434
2018-05-31,106.46,90.0923,0.2401
2018-06-29,106.32,90.1852,0.2493
2018-07-31,106.06,90.1592,0.2292
2018-08-31,106.41,90.6718,0.2513
2018-09-28,105.52,90.1104,0.2324
2018-10-31,104.59,89.5298,0.2516
2018-11-30,104.88,89.9986,0.2563
2018-12-31,106.49,91.7807,0.461
2019-01-31,107.46,92.6167,0.0
2019-02-28,107.07,92.5121,0.2683
2019-03-29,109.07,94.476,0.2668
2019-04-30,108.59,94.2877,0.2619
2019-05-31,110.4,96.0895,0.2603
2019-06-28,111.35,97.1447,0.2601
2019-07-31,111.3,97.3211,0.252
2019-08-30,114.13,100.0279,0.2604
2019-09-30,113.17,99.416,0.2633
2019-10-31,113.15,99.6228,0.2553
2019-11-29,112.86,99.5886,0.2514
2019-12-31,112.37,99.5414,0.4362
2020-01-31,114.65,101.5611,0.0
2020-02-28,116.22,103.171,0.2434
2020-03-31,115.37,102.6275,0.239
2020-04-30,117.1,104.3922,0.2487
2020-05-29,117.65,105.0946,0.2363
2020-06-30,118.21,105.787,0.2136
2020-07-31,119.56,107.1972,0.2229
2020-08-31,118.37,106.3145,0.2074
2020-09-30,118.06,106.2109,0.1952
2020-10-30,117.2,105.6174,0.2017
2020-11-30,118.42,106.8917,0.1921
2020-12-31,118.19,106.9842,0.3312
2021-01-29,117.31,106.1876,0.0
2021-02-26,115.34,104.5753,0.192
2021-03-31,113.83,103.3764,0.1897
2021-04-30,114.49,104.1328,0.1722
2021-05-28,114.55,104.3445,0.1726
2021-06-30,115.33,105.2084,0.1669
2021-07-30,116.46,106.3827,0.1555
2021-08-31,116.06,106.1689,0.1666
2021-09-30,114.83,105.1954,0.1674
2021-10-29,114.64,105.1855,0.1797
2021-11-30,114.77,105.47,0.1795
2021-12-31,114.08,105.0909,0.2783
2022-01-31,111.8,102.9905,0.0
2022-02-28,110.36,101.8111,0.1615
2022-03-31,107.1,98.9468,0.1606
2022-04-29,102.87,95.1812,0.1598
2022-05-31,103.47,95.9063,0.1813
2022-06-30,101.68,94.4177,0.1861
2022-07-29,104.07,96.8123,0.1856
2022-08-31,100.71,93.8668,0.2005
2022-09-30,96.34,89.9772,0.2045
2022-10-31,94.9,88.8249,0.2106
2022-11-30,98.29,92.2074,0.2161
2022-12-30,96.99,91.4028,0.452
2023-01-31,100.22,94.4467,0.0
2023-02-28,97.31,91.9278,0.2453
2023-03-31,99.64,94.3569,0.2338
2023-04-28,99.96,94.8987,0.2518
2023-05-31,98.57,93.8155,0.2493
2023-06-30,97.95,93.469,0.2577
2023-07-31,97.68,93.4547,0.2547
2023-08-31,96.8,92.866,0.2646
2023-09-29,94.04,90.4628,0.2604
2023-10-31,92.31,89.044,0.2573
2023-11-30,96.26,93.1302,0.2766
2023-12-29,99.25,96.5692,0.556
2024-01-31,99.1,96.4233,0.0
2024-02-29,97.35,95.0001,0.2933
2024-03-28,97.94,95.8563,0.2862
2024-04-30,95.23,93.483,0.2902
2024-05-31,96.52,95.0426,0.2948
2024-06-28,97.07,95.8821,0.3018
2024-07-31,99.11,98.2032,0.3009
2024-08-30,100.25,99.6369,0.3038
2024-09-30,101.27,100.9635,0.3119
2024-10-31,98.42,98.42,0.3073
