date,close,5. volume
2022-02-01,12.98,0.0
2022-02-02,12.99,0.0
2022-02-03,12.91,0.0
2022-02-04,12.83,0.0
2022-02-07,12.82,0.0
2022-02-08,12.8,0.0
2022-02-09,12.82,0.0
2022-02-10,12.72,0.0
2022-02-11,12.83,0.0
2022-02-14,12.81,0.0
2022-02-15,12.76,0.0
2022-02-16,12.78,0.0
2022-02-17,12.81,0.0
2022-02-18,12.84,0.0
2022-02-22,12.87,0.0
2022-02-23,12.89,0.0
2022-02-24,12.95,0.0
