date,close,adjusted close,dividend
2006-02-28,10.03,5.6227,0.0378
2006-03-31,9.89,5.5668,0.0404
2006-04-28,9.83,5.5554,0.0398
2006-05-31,9.78,5.5502,0.0408
2006-06-30,9.76,5.5616,0.0401
2006-07-31,9.85,5.6364,0.0412
2006-08-31,9.95,5.7173,0.0414
2006-09-29,10.0,5.7695,0.0408
2006-10-31,10.03,5.8108,0.0416
2006-11-30,10.1,5.875,0.0408
2006-12-29,9.99,5.8353,0.0418
2007-01-31,9.95,5.8364,0.0419
2007-02-28,10.06,5.9245,0.0401
2007-03-30,10.02,5.9257,0.0421
2007-04-30,10.03,5.9562,0.0415
2007-05-31,9.91,5.9099,0.042
2007-06-29,9.84,5.8931,0.0419
2007-07-31,9.88,5.9425,0.0426
2007-08-31,9.96,6.0164,0.0428
2007-09-28,10.0,6.0658,0.0417
2007-10-31,10.04,6.1159,0.0427
2007-11-30,10.19,6.233,0.0422
2007-12-31,10.17,6.2471,0.043
2008-01-31,10.31,6.3595,0.0431
2008-02-29,10.3,6.3786,0.041
2008-03-31,10.29,6.399,0.043
2008-04-30,10.2,6.3687,0.0413
2008-05-30,10.07,6.3132,0.0411
2008-06-30,10.03,6.3137,0.0408
2008-07-31,9.98,6.308,0.0408
2008-08-29,10.03,6.3652,0.0405
2008-09-30,9.87,6.2892,0.0402
2008-10-31,9.62,6.1566,0.0419
2008-11-28,9.94,6.3872,0.0403
2008-12-31,10.25,6.6121,0.04
2009-01-30,10.12,6.5534,0.039
2009-02-27,10.04,6.5249,0.036
2009-03-31,10.14,6.6128,0.0352
2009-04-30,10.13,6.6289,0.0347
2009-05-29,10.15,6.6652,0.0354
2009-06-30,10.16,6.6945,0.0347
2009-07-31,10.28,6.7736,0.0
2009-08-31,10.34,6.8356,0.0341
2009-09-30,10.41,6.9039,0.0333
2009-10-30,10.42,6.9328,0.0336
2009-11-30,10.52,7.0215,0.0332
2009-12-31,10.31,6.8813,0.0
2010-01-29,10.43,6.9831,0.0325
2010-02-26,10.44,7.011,0.0317
2010-03-31,10.38,6.9936,0.034
2010-04-30,10.45,7.0628,0.0327
2010-05-28,10.51,7.1256,0.033
2010-06-30,10.65,7.2429,0.0329
2010-07-30,10.73,7.3199,0.0332
2010-08-31,10.83,7.4102,0.0325
2010-09-30,10.8,7.4112,0.0315
2010-10-29,10.8,7.4332,0.032
2010-11-30,10.71,7.3929,0.0314
2010-12-31,10.56,7.3113,0.0318
2011-01-31,10.54,7.3195,0.0318
2011-02-28,10.53,7.3336,0.0303
2011-03-31,10.5,7.335,0.0321
2011-04-29,10.6,7.4268,0.0314
2011-05-31,10.71,7.5263,0.032
2011-06-30,10.64,7.4993,0.0316
2011-07-29,10.78,7.6205,0.0319
2011-08-31,10.91,7.735,0.032
2011-09-30,10.95,7.7853,0.031
2011-10-31,10.94,7.8005,0.0314
2011-11-30,10.89,7.7869,0.0309
2011-12-30,10.98,7.8736,0.0314
2012-01-31,11.04,7.9389,0.0311
2012-02-29,11.01,7.9388,0.0298
2012-03-30,10.92,7.8955,0.03
2012-04-30,11.0,7.9757,0.0309
2012-05-31,11.07,8.0483,0.0301
2012-06-29,11.04,8.0473,0.0287
2012-07-31,11.17,8.1646,0.0308
2012-08-31,11.14,8.1642,0.0294
2012-09-28,11.13,8.1762,0.0265
2012-10-31,11.12,8.1912,0.0304
2012-11-30,11.1,8.1968,0.0276
2012-12-31,11.03,8.1842,0.0529
2013-01-31,10.92,8.1229,0.0274
2013-02-28,10.95,8.1639,0.0251
2013-03-28,10.92,8.1595,0.0241
2013-04-30,11.0,8.2403,0.0281
