date,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2022-08-16,76.28,75.7782328211,4103985.0,0.0,1.0
2022-08-17,75.83,75.3311929054,4131177.0,0.0,1.0
2022-08-18,75.97,75.4702719903,4027034.0,0.0,1.0
2022-08-19,75.49,74.9934294135,5115825.0,0.0,1.0
2022-08-22,75.15,74.6556659217,4158657.0,0.0,1.0
2022-08-23,75.12,74.6258632606,6294844.0,0.0,1.0
2022-08-24,74.93,74.437113074,3808640.0,0.0,1.0
2022-08-25,75.34,74.8444161083,3688439.0,0.0,1.0
2022-08-26,75.19,74.6954028031,4276557.0,0.0,1.0
2022-08-29,74.85,74.3576393112,3263730.0,0.0,1.0
2022-08-30,74.91,74.4172446333,6878675.0,0.0,1.0
2022-08-31,74.6,74.1092838025,5155584.0,0.0,1.0
2022-09-01,74.04,73.7084280772,6160723.0,0.1565,1.0
2022-09-02,74.23,73.8975772038,3600613.0,0.0,1.0
2022-09-06,73.56,73.2305776521,6865709.0,0.0,1.0
2022-09-07,74.09,73.7582041632,4208351.0,0.0,1.0
2022-09-08,73.86,73.5292341678,3580343.0,0.0,1.0
2022-09-09,73.83,73.4993685162,3831724.0,0.0,1.0
2022-09-12,73.74,73.4097715615,4008169.0,0.0,1.0
2022-09-13,73.37,73.0414285254,9481216.0,0.0,1.0
2022-09-14,73.46,73.1310254802,4332210.0,0.0,1.0
2022-09-15,73.24,72.912010702,4967265.0,0.0,1.0
2022-09-16,73.16,72.8323689645,5050037.0,0.0,1.0
2022-09-19,73.11,72.7825928785,6374876.0,0.0,1.0
2022-09-20,72.75,72.4242050596,4750702.0,0.0,1.0
2022-09-21,72.95,72.6233094035,6360324.0,0.0,1.0
2022-09-22,72.2,71.8766681142,5216094.0,0.0,1.0
2022-09-23,72.0,71.6775637704,6885563.0,0.0,1.0
2022-09-26,71.08,70.7616837889,8659142.0,0.0,1.0
2022-09-27,70.77,70.453072056,9946148.0,0.0,1.0
2022-09-28,71.87,71.5481459469,11649661.0,0.0,1.0
2022-09-29,71.5,71.1798029109,6100263.0,0.0,1.0
2022-09-30,71.33,71.0105642186,8919080.0,0.0,1.0
2022-10-03,71.77,71.6040235855,6762623.0,0.1561,1.0
2022-10-04,71.95,71.7836073147,6124518.0,0.0,1.0
2022-10-05,71.57,71.4044861086,7252441.0,0.0,1.0
2022-10-06,71.3,71.1351105148,7108510.0,0.0,1.0
2022-10-07,70.93,70.7659661825,5023163.0,0.0,1.0
2022-10-10,70.61,70.4467062194,4950732.0,0.0,1.0
2022-10-11,70.63,70.4666599671,9225612.0,0.0,1.0
2022-10-12,70.71,70.5464749579,5441990.0,0.0,1.0
2022-10-13,70.46,70.2970531118,6669334.0,0.0,1.0
2022-10-14,70.12,69.957839401,6544361.0,0.0,1.0
2022-10-17,70.27,70.1074925087,19605310.0,0.0,1.0
2022-10-18,70.43,70.2671224902,7008021.0,0.0,1.0
2022-10-19,69.85,69.6884638072,6483557.0,0.0,1.0
2022-10-20,69.38,69.2195507365,6260933.0,0.0,1.0
2022-10-21,69.5,69.3392732227,6984390.0,0.0,1.0
2022-10-24,69.4,69.2395044842,7259570.0,0.0,1.0
2022-10-25,70.06,69.897978158,7780946.0,0.0,1.0
2022-10-26,70.34,70.1773306256,7001179.0,0.0,1.0
2022-10-27,70.71,70.5464749579,5493340.0,0.0,1.0
2022-10-28,70.57,70.4067987241,4828811.0,0.0,1.0
2022-10-31,70.35,70.1873074995,6785192.0,0.0,1.0
2022-11-01,70.26,70.26,7018976.0,0.1629,1.0
2022-11-02,70.15,70.15,10223838.0,0.0,1.0
2022-11-03,69.88,69.88,6408256.0,0.0,1.0
2022-11-04,69.9,69.9,8780460.0,0.0,1.0
2022-11-07,69.63,69.63,6243652.0,0.0,1.0
