date,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2022-06-16,9.12,9.10110153779,0.0,0.0,1.0
2022-06-17,9.12,9.10110153779,0.0,0.0,1.0
2022-06-20,9.12,9.10110153779,0.0,0.0,1.0
2022-06-21,9.08,9.06118442578,0.0,0.0,1.0
2022-06-22,9.16,9.1410186498,0.0,0.0,1.0
2022-06-23,9.19,9.1709564838,0.0,0.0,1.0
2022-06-24,9.17,9.1509979278,0.0,0.0,1.0
2022-06-27,9.14,9.12106009379,0.0,0.0,1.0
2022-06-28,9.14,9.12106009379,0.0,0.0,1.0
2022-06-29,9.19,9.1709564838,0.0,0.0,1.0
2022-06-30,9.23,9.21087359581,0.0,0.0,1.0
2022-07-01,9.29,9.27074926382,0.0,0.0,1.0
2022-07-05,9.32,9.30068709783,0.0,0.0,1.0
2022-07-06,9.26,9.24081142982,0.0,0.0,1.0
2022-07-07,9.23,9.21087359581,0.0,0.0,1.0
2022-07-08,9.2,9.18093576181,0.0,0.0,1.0
2022-07-11,9.24,9.22085287381,0.0,0.0,1.0
2022-07-12,9.25,9.23083215182,0.0,0.0,1.0
2022-07-13,9.28,9.26076998582,0.0,0.0,1.0
2022-07-14,9.25,9.23083215182,0.0,0.0,1.0
2022-07-15,9.28,9.26076998582,0.0,0.0,1.0
2022-07-18,9.28,9.26076998582,0.0,0.0,1.0
2022-07-19,9.24,9.22085287381,0.0,0.0,1.0
2022-07-20,9.23,9.21087359581,0.0,0.0,1.0
2022-07-21,9.31,9.29070781983,0.0,0.0,1.0
2022-07-22,9.38,9.36056276584,0.0,0.0,1.0
2022-07-25,9.35,9.33062493184,0.0,0.0,1.0
2022-07-26,9.35,9.33062493184,0.0,0.0,1.0
2022-07-27,9.37,9.35058348784,0.0,0.0,1.0
2022-07-28,9.43,9.41045915585,0.0,0.0,1.0
2022-07-29,9.44,9.42043843385,0.0,0.0,1.0
2022-08-01,9.48,9.46035554586,0.0,0.0,1.0
2022-08-02,9.37,9.35058348784,0.0,0.0,1.0
2022-08-03,9.41,9.39050059985,0.0,0.0,1.0
2022-08-04,9.43,9.41045915585,0.0,0.0,1.0
2022-08-05,9.33,9.31066637583,0.0,0.0,1.0
2022-08-08,9.37,9.35058348784,0.0,0.0,1.0
2022-08-09,9.35,9.33062493184,0.0,0.0,1.0
2022-08-10,9.37,9.35058348784,0.0,0.0,1.0
2022-08-11,9.32,9.30068709783,0.0,0.0,1.0
2022-08-12,9.35,9.33062493184,0.0,0.0,1.0
2022-08-15,9.37,9.35058348784,0.0,0.0,1.0
2022-08-16,9.36,9.34060420984,0.0,0.0,1.0
2022-08-17,9.31,9.29070781983,0.0,0.0,1.0
2022-08-18,9.32,9.30068709783,0.0,0.0,1.0
2022-08-19,9.27,9.25079070782,0.0,0.0,1.0
2022-08-22,9.22,9.20089431781,0.0,0.0,1.0
2022-08-23,9.21,9.19091503981,0.0,0.0,1.0
2022-08-24,9.19,9.1709564838,0.0,0.0,1.0
2022-08-25,9.23,9.21087359581,0.0,0.0,1.0
2022-08-26,9.23,9.21087359581,0.0,0.0,1.0
2022-08-29,9.18,9.1609772058,0.0,0.0,1.0
2022-08-30,9.18,9.1609772058,0.0,0.0,1.0
2022-08-31,9.15,9.15,0.0,0.019,1.0
2022-09-01,9.09,9.09,0.0,0.0,1.0
2022-09-02,9.13,9.13,0.0,0.0,1.0
2022-09-06,9.04,9.04,0.0,0.0,1.0
2022-09-07,9.09,9.09,0.0,0.0,1.0
2022-09-08,9.07,9.07,0.0,0.0,1.0
2022-09-09,9.06,9.06,0.0,0.0,1.0
2022-09-12,9.05,9.05,0.0,0.0,1.0
2022-09-13,9.0,9.0,0.0,0.0,1.0
2022-09-14,9.0,9.0,0.0,0.0,1.0
2022-09-15,8.98,8.98,0.0,0.0,1.0
2022-09-16,8.97,8.97,0.0,0.0,1.0
2022-09-19,8.95,8.95,0.0,0.0,1.0
2022-09-20,8.92,8.92,0.0,0.0,1.0
2022-09-21,8.95,8.95,0.0,0.0,1.0
2022-09-22,8.85,8.85,0.0,0.0,1.0
2022-09-23,8.83,8.83,0.0,0.0,1.0
2022-09-26,8.71,8.71,0.0,0.0,1.0
2022-09-27,8.67,8.67,0.0,0.0,1.0
2022-09-28,8.8,8.8,0.0,0.0,1.0
2022-09-29,8.76,8.76,0.0,0.0,1.0
2022-09-30,8.73,8.73,0.0,0.0,1.0
2022-10-03,8.8,8.8,0.0,0.0,1.0
2022-10-04,8.83,8.83,0.0,0.0,1.0
2022-10-05,8.78,8.78,0.0,0.0,1.0
2022-10-06,8.74,8.74,0.0,0.0,1.0
2022-10-07,8.71,8.71,0.0,0.0,1.0
2022-10-10,8.68,8.68,0.0,0.0,1.0
2022-10-11,8.67,8.67,0.0,0.0,1.0
2022-10-12,8.68,8.68,0.0,0.0,1.0
2022-10-13,8.63,8.63,0.0,0.0,1.0
2022-10-14,8.6,8.6,0.0,0.0,1.0
2022-10-17,8.61,8.61,0.0,0.0,1.0
2022-10-18,8.62,8.62,0.0,0.0,1.0
2022-10-19,8.55,8.55,0.0,0.0,1.0
2022-10-20,8.5,8.5,0.0,0.0,1.0
2022-10-21,8.5,8.5,0.0,0.0,1.0
2022-10-24,8.49,8.49,0.0,0.0,1.0
2022-10-25,8.57,8.57,0.0,0.0,1.0
2022-10-26,8.61,8.61,0.0,0.0,1.0
2022-10-27,8.66,8.66,0.0,0.0,1.0
2022-10-28,8.64,8.64,0.0,0.0,1.0
2022-10-31,8.6,8.6,0.0,0.0,1.0
2022-11-01,8.61,8.61,0.0,0.0,1.0
2022-11-02,8.6,8.6,0.0,0.0,1.0
2022-11-03,8.57,8.57,0.0,0.0,1.0
2022-11-04,8.56,8.56,0.0,0.0,1.0
