date,close,adjusted close,dividend
2019-05-31,10.9,9.9295,0.0224
2019-06-28,11.01,10.0498,0.022
2019-07-31,11.01,10.0698,0.0219
2019-08-30,11.27,10.3273,0.0215
2019-09-30,11.19,10.2735,0.0213
2019-10-31,11.19,10.2925,0.0207
2019-11-29,11.16,10.284,0.0208
2019-12-31,11.11,10.2726,0.0376
2020-01-31,11.32,10.5024,0.0384
2020-02-28,11.49,10.6792,0.0206
2020-03-31,11.41,10.6238,0.0204
2020-04-30,11.57,10.7918,0.0204
2020-05-29,11.62,10.8565,0.0193
2020-06-30,11.67,10.9208,0.0188
2020-07-31,11.82,11.0785,0.0186
2020-08-31,11.69,10.9734,0.0179
2020-09-30,11.67,10.9704,0.0168
2020-10-30,11.59,10.9112,0.017
2020-11-30,11.69,11.0207,0.0164
2020-12-31,11.6,11.0344,0.1043
2021-01-29,11.5,10.9543,0.0157
2021-02-26,11.31,10.7881,0.0155
2021-03-31,11.15,10.6498,0.015
2021-04-30,11.22,10.73,0.0139
2021-05-28,11.23,10.7527,0.0137
2021-06-30,11.3,10.8332,0.0142
2021-07-30,11.41,10.9522,0.0141
2021-08-31,11.37,10.9276,0.0143
2021-09-30,11.25,10.826,0.0144
2021-10-29,11.23,10.8197,0.0134
2021-11-30,11.24,10.8431,0.0143
2021-12-31,11.16,10.7986,0.0339
2022-01-31,10.91,10.5739,0.0177
2022-02-28,10.76,10.4422,0.0141
2022-03-31,10.45,10.1569,0.016
2022-04-29,10.03,9.7642,0.016
2022-05-31,10.07,9.8197,0.017
2022-06-30,9.89,9.6442,0.0
2022-07-29,10.12,9.8684,0.0
2022-08-31,9.81,9.5834,0.0177
2022-09-30,9.36,9.1617,0.0183
2022-10-31,9.22,9.0424,0.0182
2022-11-30,9.54,9.3749,0.019
2022-12-30,9.45,9.3098,0.0238
2023-01-31,9.73,9.6053,0.02
2023-02-28,9.46,9.3575,0.019
2023-03-31,9.68,9.5949,0.02
2023-04-28,9.72,9.6346,0.0
2023-05-31,9.59,9.5256,0.02
2023-06-30,9.53,9.4868,0.021
2023-07-31,9.5,9.4779,0.021
2023-08-31,9.42,9.42,0.022
2023-09-08,9.34,9.34,0.0
