date,close,adjusted close,dividend
2015-12-31,11.49,9.5741,0.007
2016-01-29,11.62,9.7248,0.0505
2016-02-29,11.69,9.8032,0.0237
2016-03-31,11.77,9.8915,0.0253
2016-04-29,11.79,9.9281,0.0236
2016-05-31,11.76,9.9241,0.0253
2016-06-30,11.96,10.1131,0.024
2016-07-29,12.01,10.1758,0.0241
2016-08-31,11.96,10.1532,0.0233
2016-09-30,11.94,10.1554,0.0226
2016-10-31,11.82,10.0736,0.0237
2016-11-30,11.5,9.82,0.0224
2016-12-30,11.49,9.8362,0.029
2017-01-31,11.49,9.8583,0.0258
2017-02-28,11.55,9.9287,0.022
2017-03-31,11.52,9.9244,0.025
2017-04-28,11.58,9.9967,0.024
2017-05-31,11.64,10.0701,0.025
2017-06-30,11.6,10.0561,0.0238
2017-07-31,11.63,10.1027,0.0237
2017-08-31,11.71,10.193,0.024
2017-09-29,11.63,10.1439,0.0235
2017-10-31,11.6,10.1449,0.0312
2017-11-30,11.56,10.1309,0.024
2017-12-29,11.59,10.1801,0.0262
2018-01-31,11.43,10.0627,0.0263
2018-02-28,11.3,9.9687,0.0232
2018-03-29,11.34,10.026,0.025
2018-04-30,11.22,9.942,0.025
2018-05-31,11.27,10.0094,0.026
2018-06-29,11.24,10.0049,0.025
2018-07-31,11.23,10.019,0.0258
2018-08-31,11.26,10.0689,0.026
2018-09-28,11.17,10.0117,0.026
2018-10-31,11.06,9.9368,0.0265
2018-11-30,11.1,9.997,0.027
2018-12-31,11.28,10.1834,0.027
2019-01-31,11.37,10.2893,0.0273
2019-02-28,11.33,10.2763,0.0256
2019-03-29,11.53,10.4831,0.028
2019-04-30,11.5,10.4805,0.0272
2019-05-31,11.68,10.6695,0.0274
2019-06-28,11.79,10.7944,0.0267
2019-07-31,11.8,10.8282,0.0269
2019-08-30,12.08,11.1099,0.027
2019-09-30,11.98,11.0414,0.0256
2019-10-31,11.99,11.0743,0.0256
2019-11-29,11.96,11.0695,0.0248
2019-12-31,11.91,11.0482,0.027
2020-01-31,12.13,11.2775,0.0272
2020-02-28,12.32,11.4763,0.0238
2020-03-31,12.27,11.4528,0.0248
2020-04-30,12.45,11.6434,0.0241
2020-05-29,12.48,11.6939,0.024
2020-06-30,12.54,11.7698,0.021
2020-07-31,12.7,11.9368,0.018
2020-08-31,12.57,11.8306,0.017
2020-09-30,12.54,11.8212,0.02
2020-10-30,12.36,11.7606,0.116
2020-11-30,12.48,11.8929,0.019
2020-12-31,12.45,11.8911,0.028
2021-01-29,12.34,11.786,0.0
2021-02-26,12.13,11.5854,0.0
2021-03-31,11.96,11.4403,0.018
2021-04-30,12.04,11.5331,0.017
2021-05-28,12.05,11.5589,0.017
2021-06-30,12.13,11.652,0.017
2021-07-30,12.24,11.7749,0.018
2021-08-31,12.2,11.7538,0.018
2021-09-30,12.08,11.6545,0.017
2021-10-29,12.03,11.6521,0.0473
2021-11-30,12.04,11.6792,0.018
2021-12-31,11.98,11.6414,0.021
2022-01-31,11.71,11.3994,0.021
2022-02-28,11.56,11.27,0.017
2022-03-31,11.22,10.957,0.019
2022-04-29,10.78,10.5459,0.019
2022-05-31,10.83,10.6134,0.019
2022-06-30,10.64,10.4272,0.0
2022-07-29,10.88,10.6624,0.0
2022-08-31,10.55,10.3596,0.021
2022-09-30,10.08,9.898,0.0
2022-10-31,9.92,9.7625,0.022
2022-11-30,10.27,10.1286,0.022
2022-12-30,10.18,10.0635,0.024
2023-01-31,10.48,10.384,0.0242
2023-02-28,10.19,10.1423,0.046
2023-03-31,10.42,10.3958,0.0247
2023-04-28,10.46,10.46,0.0244
2023-05-17,10.35,10.35,0.0
